variant,prompt,augmentation,subset,outcome,treatment,method,learner,n_obs,coef,se,t_stat,p_val,ci_lower,ci_upper,sig_stars,interpretation,error
biased,biased,snippet,by_engine=searxng,rank_delta,T7_source_earned,plr,lgbm,15836,-1.4858812206038363,0.2273017016559615,-6.537043980659815,6.274660188792683e-11,-1.9313843694741892,-1.0403780717334834,***,T7 Source: Earned significantly worsens LLM re-ranking by 1.49 positions (p=0.000),
biased,biased,snippet,by_engine=searxng,rank_delta,T7_source_earned,plr,rf,15836,-1.4825007221209285,0.21269569297764912,-6.970055205944933,3.1681663893464187e-12,-1.8993766200239097,-1.0656248242179474,***,T7 Source: Earned significantly worsens LLM re-ranking by 1.48 positions (p=0.000),
biased,biased,snippet,by_engine=searxng,post_rank,T1a_stats_present,plr,lgbm,18309,-0.08353070064746815,0.06636945349980153,-1.2585714698964328,0.20818515740317922,-0.21361243918068498,0.046551037885748686,,T1a Stats Present (binary) not significantly improves post_rank by 0.08 positions (p=0.208),
biased,biased,snippet,by_engine=searxng,post_rank,T1a_stats_present,plr,rf,18309,-0.05794799346983894,0.06095526907125797,-0.9506642223512546,0.34177485569590493,-0.17741812551745284,0.06152213857777495,,T1a Stats Present (binary) not significantly improves post_rank by 0.06 positions (p=0.342),
biased,biased,snippet,by_engine=searxng,post_rank,T1b_stats_density,plr,lgbm,17681,-0.00030869315229157466,0.005296772870052403,-0.05827947693149256,0.9535260147612107,-0.01069017721188314,0.010072790907299992,,T1b Stats Density (continuous) not significantly improves post_rank by 0.00 positions (p=0.954),
biased,biased,snippet,by_engine=searxng,post_rank,T1b_stats_density,plr,rf,17681,-0.0029869322713418586,0.004479569194627799,-0.6667900732338254,0.5049062343737502,-0.01176672655906744,0.0057928620163837236,,T1b Stats Density (continuous) not significantly improves post_rank by 0.00 positions (p=0.505),
biased,biased,snippet,by_engine=searxng,post_rank,T2a_question_headings,plr,lgbm,18309,0.001019221383313859,0.05265255766316867,0.019357490472430006,0.9845559217368841,-0.10217789533041517,0.10421633809704288,,T2a Question Headings (binary) not significantly worsens post_rank by 0.00 positions (p=0.985),
biased,biased,snippet,by_engine=searxng,post_rank,T2a_question_headings,plr,rf,18309,0.004309604941684209,0.04753631981594139,0.09065920454866544,0.9277633871420857,-0.0888598698551386,0.09747907973850703,,T2a Question Headings (binary) not significantly worsens post_rank by 0.00 positions (p=0.928),
biased,biased,snippet,by_engine=searxng,post_rank,T2b_structural_modularity,plr,lgbm,18309,-0.0042540026059778874,0.0012112580958414752,-3.5120529807667307,0.0004446593461983093,-0.006628024849809743,-0.0018799803621460313,***,T2b Structural Modularity (count) significantly improves post_rank by 0.00 positions (p=0.000),
biased,biased,snippet,by_engine=searxng,post_rank,T2b_structural_modularity,plr,rf,18309,-0.0037943354652675665,0.0010573867008489342,-3.588408537975032,0.0003327026677226795,-0.005866775316663106,-0.0017218956138720272,***,T2b Structural Modularity (count) significantly improves post_rank by 0.00 positions (p=0.000),
biased,biased,snippet,by_engine=searxng,post_rank,T3_structured_data_new,plr,lgbm,18309,0.1479755835263244,0.046488982388983316,3.183024792588077,0.0014574513411037564,0.05685885236600027,0.23909231468664852,***,T3 Structured Data (expanded) significantly worsens post_rank by 0.15 positions (p=0.001),
biased,biased,snippet,by_engine=searxng,post_rank,T3_structured_data_new,plr,rf,18309,0.1536574258634829,0.04155786902224409,3.697432748085251,0.00021779089199109436,0.0722054993056517,0.23510935242131412,***,T3 Structured Data (expanded) significantly worsens post_rank by 0.15 positions (p=0.000),
biased,biased,snippet,by_engine=searxng,post_rank,T4a_ext_citations,plr,lgbm,18309,0.029776786285407836,0.08369189556260334,0.35579055875409293,0.7219974200805019,-0.13425631481518227,0.19380988738599794,,T4a External Citations (binary) not significantly worsens post_rank by 0.03 positions (p=0.722),
biased,biased,snippet,by_engine=searxng,post_rank,T4a_ext_citations,plr,rf,18309,0.019375124457105666,0.07316172027810518,0.26482598254191114,0.7911435201212966,-0.12401921233497419,0.1627694612491855,,T4a External Citations (binary) not significantly worsens post_rank by 0.02 positions (p=0.791),
biased,biased,snippet,by_engine=searxng,post_rank,T4b_auth_citations,plr,lgbm,18309,0.031756882377122694,0.011241671327937571,2.82492535591226,0.004729163169516615,0.009723611448328492,0.053790153305916896,***,T4b Authority Citations (count) significantly worsens post_rank by 0.03 positions (p=0.005),
biased,biased,snippet,by_engine=searxng,post_rank,T4b_auth_citations,plr,rf,18309,0.03097650963896266,0.011643791053515004,2.6603457152910295,0.007806048148484513,0.008155098530563561,0.053797920747361755,***,T4b Authority Citations (count) significantly worsens post_rank by 0.03 positions (p=0.008),
biased,biased,snippet,by_engine=searxng,post_rank,T5_topical_comp,plr,lgbm,17681,-0.2292315877420276,0.17343046706461865,-1.3217492383078109,0.1862516666844639,-0.5691490570106402,0.11068588152658501,,T5 Topical Competence (cosine) not significantly improves post_rank by 0.23 positions (p=0.186),
biased,biased,snippet,by_engine=searxng,post_rank,T5_topical_comp,plr,rf,17681,0.014115276595006434,0.15419651073544596,0.09154083012438544,0.9270628646616774,-0.2881043309882114,0.3163348841782243,,T5 Topical Competence (cosine) not significantly worsens post_rank by 0.01 positions (p=0.927),
biased,biased,snippet,by_engine=searxng,post_rank,T6_freshness,plr,lgbm,18309,0.06582413478126264,0.013111403112669057,5.020373045937338,5.157122628062004e-07,0.040126256893644935,0.09152201266888035,***,T6 Freshness (ordinal 0-4) significantly worsens post_rank by 0.07 positions (p=0.000),
biased,biased,snippet,by_engine=searxng,post_rank,T6_freshness,plr,rf,18309,0.07330374811366955,0.011609484190527578,6.314126184303659,2.7169219343233095e-10,0.05054957722114835,0.09605791900619075,***,T6 Freshness (ordinal 0-4) significantly worsens post_rank by 0.07 positions (p=0.000),
biased,biased,snippet,by_engine=searxng,post_rank,T7_source_earned,plr,lgbm,20061,1.1928707689686617,0.17674193179391276,6.749223327261074,1.4863865351991448e-11,0.846462948094558,1.5392785898427654,***,T7 Source: Earned significantly worsens post_rank by 1.19 positions (p=0.000),
biased,biased,snippet,by_engine=searxng,post_rank,T7_source_earned,plr,rf,20061,1.1559343303376677,0.1679917949109237,6.880897551875034,5.947661508287256e-12,0.8266764626140182,1.4851921980613172,***,T7 Source: Earned significantly worsens post_rank by 1.16 positions (p=0.000),
biased,biased,snippet,by_model=Llama-3.3-70B-Instruct,rank_delta,T1a_stats_present,plr,lgbm,9040,-0.11504312972998386,0.13498278556737203,-0.8522800092354297,0.3940586986586545,-0.37960452797492605,0.1495182685149583,,T1a Stats Present (binary) not significantly worsens LLM re-ranking by 0.12 positions (p=0.394),
biased,biased,snippet,by_model=Llama-3.3-70B-Instruct,rank_delta,T1a_stats_present,plr,rf,9040,-0.19380063254872157,0.13140939334607374,-1.4747852312074612,0.14027029303277244,-0.4513583107372835,0.06375704563984039,,T1a Stats Present (binary) not significantly worsens LLM re-ranking by 0.19 positions (p=0.140),
biased,biased,snippet,by_model=Llama-3.3-70B-Instruct,rank_delta,T1b_stats_density,plr,lgbm,8782,-0.0016707972663764557,0.007633340344335828,-0.2188815369166971,0.8267423291564735,-0.016631869423011255,0.013290274890258342,,T1b Stats Density (continuous) not significantly worsens LLM re-ranking by 0.00 positions (p=0.827),
biased,biased,snippet,by_model=Llama-3.3-70B-Instruct,rank_delta,T1b_stats_density,plr,rf,8782,-0.0072266614998553,0.007703215573495538,-0.9381356955295503,0.3481746796893802,-0.022324686589054614,0.007871363589344012,,T1b Stats Density (continuous) not significantly worsens LLM re-ranking by 0.01 positions (p=0.348),
biased,biased,snippet,by_model=Llama-3.3-70B-Instruct,rank_delta,T2a_question_headings,plr,lgbm,9040,0.14674193659170778,0.10937076287020085,1.3416925395853583,0.17969570698580695,-0.06762081959555649,0.36110469277897206,,T2a Question Headings (binary) not significantly improves LLM re-ranking by 0.15 positions (p=0.180),
biased,biased,snippet,by_model=Llama-3.3-70B-Instruct,rank_delta,T2a_question_headings,plr,rf,9040,0.07554060492675566,0.10434053277332453,0.7239813993557468,0.4690771545858824,-0.1289630814366816,0.2800442912901929,,T2a Question Headings (binary) not significantly improves LLM re-ranking by 0.08 positions (p=0.469),
biased,biased,snippet,by_model=Llama-3.3-70B-Instruct,rank_delta,T2b_structural_modularity,plr,lgbm,9040,0.003045925755425846,0.0022256795988898027,1.3685373927789035,0.17114392579381266,-0.001316326099523721,0.007408177610375414,,T2b Structural Modularity (count) not significantly improves LLM re-ranking by 0.00 positions (p=0.171),
biased,biased,snippet,by_model=Llama-3.3-70B-Instruct,rank_delta,T2b_structural_modularity,plr,rf,9040,0.004848504804384814,0.0020931590144314576,2.3163576063530757,0.020538751428227912,0.0007459885221838009,0.008951021086585827,**,T2b Structural Modularity (count) significantly improves LLM re-ranking by 0.00 positions (p=0.021),
biased,biased,snippet,by_model=Llama-3.3-70B-Instruct,rank_delta,T3_structured_data_new,plr,lgbm,9040,0.020704283744718544,0.09385171282731308,0.22060634932485862,0.8253989568155299,-0.1632416932842109,0.204650260773648,,T3 Structured Data (expanded) not significantly improves LLM re-ranking by 0.02 positions (p=0.825),
biased,biased,snippet,by_model=Llama-3.3-70B-Instruct,rank_delta,T3_structured_data_new,plr,rf,9040,0.09195691873841508,0.08863512499843354,1.0374771710429724,0.2995135296147966,-0.08176473402372048,0.26567857150055063,,T3 Structured Data (expanded) not significantly improves LLM re-ranking by 0.09 positions (p=0.300),
biased,biased,snippet,by_model=Llama-3.3-70B-Instruct,rank_delta,T4a_ext_citations,plr,lgbm,9040,-0.16118163932431512,0.16645018224147226,-0.9683476290250378,0.3328707852423266,-0.48741800173772926,0.16505472308909902,,T4a External Citations (binary) not significantly worsens LLM re-ranking by 0.16 positions (p=0.333),
biased,biased,snippet,by_model=Llama-3.3-70B-Instruct,rank_delta,T4a_ext_citations,plr,rf,9040,-0.22382772464561396,0.15969749058686683,-1.4015732108443102,0.16104273133968228,-0.5368290546172972,0.08917360532606933,,T4a External Citations (binary) not significantly worsens LLM re-ranking by 0.22 positions (p=0.161),
biased,biased,snippet,by_model=Llama-3.3-70B-Instruct,rank_delta,T4b_auth_citations,plr,lgbm,9040,-0.060969188558182064,0.0209719642997665,-2.9071758699713643,0.003647080883063438,-0.10207348327078417,-0.019864893845579955,***,T4b Authority Citations (count) significantly worsens LLM re-ranking by 0.06 positions (p=0.004),
biased,biased,snippet,by_model=Llama-3.3-70B-Instruct,rank_delta,T4b_auth_citations,plr,rf,9040,-0.04488233959050368,0.01816059580462567,-2.4714133871682633,0.013458014737725897,-0.0804764533053592,-0.009288225875648162,**,T4b Authority Citations (count) significantly worsens LLM re-ranking by 0.04 positions (p=0.013),
biased,biased,snippet,by_model=Llama-3.3-70B-Instruct,rank_delta,T5_topical_comp,plr,lgbm,7199,0.19459532963713522,0.34397865265541006,0.5657192041858375,0.5715846782518575,-0.47959044101808157,0.868781100292352,,T5 Topical Competence (cosine) not significantly improves LLM re-ranking by 0.19 positions (p=0.572),
biased,biased,snippet,by_model=Llama-3.3-70B-Instruct,rank_delta,T5_topical_comp,plr,rf,7199,0.11838075512427086,0.3149037562309412,0.3759267801094563,0.7069713307029826,-0.4988192656847545,0.7355807759332962,,T5 Topical Competence (cosine) not significantly improves LLM re-ranking by 0.12 positions (p=0.707),
biased,biased,snippet,by_model=Llama-3.3-70B-Instruct,rank_delta,T6_freshness,plr,lgbm,9040,-0.020376749275882317,0.02640549273705969,-0.7716860078616853,0.44030041989284985,-0.07213056403455329,0.03137706548278865,,T6 Freshness (ordinal 0-4) not significantly worsens LLM re-ranking by 0.02 positions (p=0.440),
biased,biased,snippet,by_model=Llama-3.3-70B-Instruct,rank_delta,T6_freshness,plr,rf,9040,-0.044694366710817834,0.024920352389948972,-1.7934885515039602,0.07289483961311771,-0.09353735987716448,0.004148626455528812,*,T6 Freshness (ordinal 0-4) not significantly worsens LLM re-ranking by 0.04 positions (p=0.073),
biased,biased,snippet,by_model=Llama-3.3-70B-Instruct,rank_delta,T7_source_earned,plr,lgbm,9906,-1.4517195784431547,0.3393824931811525,-4.2775323053221515,1.8897653992165333e-05,-2.116897042061624,-0.7865421148246853,***,T7 Source: Earned significantly worsens LLM re-ranking by 1.45 positions (p=0.000),
biased,biased,snippet,by_model=Llama-3.3-70B-Instruct,rank_delta,T7_source_earned,plr,rf,9906,-1.5078292558938842,0.3100057339722866,-4.86387537602346,1.1510940596380113e-06,-2.115429329480471,-0.9002291823072973,***,T7 Source: Earned significantly worsens LLM re-ranking by 1.51 positions (p=0.000),
biased,biased,snippet,by_model=Llama-3.3-70B-Instruct,post_rank,T1a_stats_present,plr,lgbm,11708,0.03758620947557306,0.08144807894389049,0.46147447506363126,0.6444582301507512,-0.12204909186442742,0.19722151081557354,,T1a Stats Present (binary) not significantly worsens post_rank by 0.04 positions (p=0.644),
biased,biased,snippet,by_model=Llama-3.3-70B-Instruct,post_rank,T1a_stats_present,plr,rf,11708,0.05063086228898384,0.07716638025879918,0.6561259206299297,0.5117431078579774,-0.10061246383558517,0.20187418841355284,,T1a Stats Present (binary) not significantly worsens post_rank by 0.05 positions (p=0.512),
biased,biased,snippet,by_model=Llama-3.3-70B-Instruct,post_rank,T1b_stats_density,plr,lgbm,11324,0.003388594960473748,0.004683549324991483,0.7235100402150478,0.4693665879282872,-0.00579099303632644,0.012568182957273934,,T1b Stats Density (continuous) not significantly worsens post_rank by 0.00 positions (p=0.469),
biased,biased,snippet,by_model=Llama-3.3-70B-Instruct,post_rank,T1b_stats_density,plr,rf,11324,0.0023254302920778986,0.00463002115028938,0.5022504685389089,0.6154913461076272,-0.006749244410147999,0.011400104994303795,,T1b Stats Density (continuous) not significantly worsens post_rank by 0.00 positions (p=0.615),
biased,biased,snippet,by_model=Llama-3.3-70B-Instruct,post_rank,T2a_question_headings,plr,lgbm,11708,-0.04768605220742751,0.06454085290961778,-0.7388506667893974,0.4599976815868778,-0.17418379944177553,0.0788116950269205,,T2a Question Headings (binary) not significantly improves post_rank by 0.05 positions (p=0.460),
biased,biased,snippet,by_model=Llama-3.3-70B-Instruct,post_rank,T2a_question_headings,plr,rf,11708,-0.012863627395321892,0.060695063993959866,-0.21193860832904024,0.8321549296200257,-0.13182376686283703,0.10609651207219326,,T2a Question Headings (binary) not significantly improves post_rank by 0.01 positions (p=0.832),
biased,biased,snippet,by_model=Llama-3.3-70B-Instruct,post_rank,T2b_structural_modularity,plr,lgbm,11708,-0.003367962702963191,0.0014636486558621154,-2.3010732046068805,0.02138749361870238,-0.006236661354473397,-0.0004992640514529852,**,T2b Structural Modularity (count) significantly improves post_rank by 0.00 positions (p=0.021),
biased,biased,snippet,by_model=Llama-3.3-70B-Instruct,post_rank,T2b_structural_modularity,plr,rf,11708,-0.002491958163424098,0.0013507744217347403,-1.8448366532020835,0.06506130381302407,-0.005139427381262107,0.00015551105441391098,*,T2b Structural Modularity (count) not significantly improves post_rank by 0.00 positions (p=0.065),
biased,biased,snippet,by_model=Llama-3.3-70B-Instruct,post_rank,T3_structured_data_new,plr,lgbm,11708,0.10874789605700512,0.057847391261546185,1.8799101166951817,0.060120328895288885,-0.004630907415222443,0.2221266995292327,*,T3 Structured Data (expanded) not significantly worsens post_rank by 0.11 positions (p=0.060),
